MSHA_ID,Average_Employees,Company_Type,Labor_Hours,Mine_Basin,Mine_County,Mine_Name,Mine_State,Mine_Status,Mine_Type,Operating_Company,Operating_Company_Address,Operation_Type,Production_short_tons,Union_Code,Year
3304621,6.0,Independent Producer Operator,1205.0,Appalachia Northern,Tuscarawas,Portable Auger #6 Unit 293,Ohio,Temporarily closed,Surface,"Valley Mining,inc","P.O. Box 152, Uhrichsville, OH 44683",Mine only,8040.0,,2011
3304666,6.0,Independent Producer Operator,1003.0,Appalachia Northern,Tuscarawas,Mobile Auger #5 Unit #135,Ohio,Temporarily closed,Surface,"Valley Mining, Inc.","P.O. Box 152, Uhrichsville, OH 44683",Mine only,5435.0,,2011
3304668,1.0,Independent Producer Operator,1792.0,Appalachia Northern,Tuscarawas,Augar M602,Ohio,Permanently abandoned,Surface,Penn-Ohio Coal,"3596 State Route 39 Nw, Dover, OH 44622",Mine only,18498.0,,2011
3304671,5.0,Independent Producer Operator,276.0,Appalachia Northern,Tuscarawas,Mobile Auger #2  Unit 53,Ohio,Active,Surface,"Valley Mining,inc","P.O. Box 152, Uhrichsville, OH 44683",Mine only,1189.0,,2011
3304672,3.0,Independent Producer Operator,562.0,Appalachia Northern,Tuscarawas,Mobile Auger #4 Unit 115,Ohio,Active,Surface,"Valley Mining, Inc.","P.O. Box 152, Uhrichsville, OH 44683",Mine only,3998.0,,2011
3301358,107.0,Independent Producer Operator,262638.0,Appalachia Northern,Vinton,Sands Hill Strip,Ohio,Active,Surface,Sands Hill Mining Llc,"P.O. Box 650, Hamden, OH 45634",Mine and Preparation Plant,890438.0,,2011
3302565,2.0,Independent Producer Operator,4076.0,Appalachia Northern,Vinton,Dundas Job,Ohio,Active,Surface,"Waterloo Coal Co., Inc.","P.O. Box 626, Jackson, OH 45640",Mine only,30162.0,,2011
3402094,18.0,Independent Producer Operator,39917.0,Interior,Craig,Culver Mine,Oklahoma,Active,Surface,Phoenix Mining Company,"310 S. Scraper, Vinita, OK 74301",Mine only,75074.0,,2011
3402108,30.0,Independent Producer Operator,81505.0,Interior,Haskell,Taloka Creek Mine,Oklahoma,Active,Surface,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",Mine only,203607.0,,2011
3402076,37.0,Independent Producer Operator,104927.0,Interior,Le Flore,Bull Hill,Oklahoma,Active,Surface,Farrell-Cooper Mining Company,"P.O. Box 11050, Fort Smith, AR 72917",Mine only,200552.0,,2011
3402080,49.0,Independent Producer Operator,132823.0,Interior,Le Flore,P8 North,Oklahoma,Active,Underground,"South Central Coal Company, In","P.O. Box 6, Spiro, OK 74959",Mine only,408358.0,,2011
3402081,49.0,Contractor,108300.0,Interior,Nowata,H & H,Oklahoma,Active,Surface,Brakefield Equipment Inc,"P.O. Box 225, Adair, OK 74330",Mine only,254087.0,,2011
3401062,1.0,Independent Producer Operator,1769.0,Interior,Okmulgee,Joshua Coal Company,Oklahoma,Active,Surface,Joshua Coal Company,"205 Perryman Rd, Henryetta, OK 74437",Mine only,2987.0,,2011
3609370,9.0,Independent Producer Operator,19160.0,Appalachia Northern,Allegheny,Burns Farm Mine,Pennsylvania (Bituminous),Active,Surface,Quality Aggregates,"4955 Stebenville Pike Ste. 245, Pittsburgh, PA 15205",Mine and Preparation Plant,35183.0,,2011
3609792,8.0,Independent Producer Operator,8182.0,Appalachia Northern,Allegheny,Hswp Botanic Garden No. 2,Pennsylvania (Bituminous),Active,Surface,Mashuda Corporation,"21101 Route 19, Cranberry Tow, PA 16066",Mine only,17522.0,,2011
3609833,2.0,Independent Producer Operator,2056.0,Appalachia Northern,Allegheny,Zora Project,Pennsylvania (Bituminous),Active,Surface,Rostosky Coal Company Llc,"2578 Country Lane, Monongahela, PA 15063",Mine only,12186.0,,2011
3607568,5.0,Independent Producer Operator,7967.0,Appalachia Northern,Armstrong,State Industries Strips,Pennsylvania (Bituminous),Temporarily closed,Surface,State Industries Inc,"P.O. Box 1022, Kittanning, PA 16201",Mine only,2078.0,,2011
3608065,11.0,Independent Producer Operator,24983.0,Appalachia Northern,Armstrong,Smith No. 1 Mine,Pennsylvania (Bituminous),Active,Surface,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,126661.0,,2011
3608135,31.0,Independent Producer Operator,77344.0,Appalachia Northern,Armstrong,Darmac No. 2 Mine,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,308554.0,,2011
3608138,16.0,Independent Producer Operator,42423.0,Appalachia Northern,Armstrong,Dutch Run Coal Preparation Pla,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Preparation Plant,0.0,,2011
3608540,12.0,Operating Subsidiary,23472.0,Appalachia Northern,Armstrong,Keystone Cleaning Plant,Pennsylvania (Bituminous),Active,Underground,Keystone Coal Mining Company,"P.O. Box 219, Shelocta, PA 15774",Preparation Plant,0.0,United Mine Workers of America,2011
3608603,49.0,Independent Producer Operator,112763.0,Appalachia Northern,Armstrong,Tracy Lynne,Pennsylvania (Bituminous),"Active, men working, not producing",Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,291595.0,,2011
3608701,34.0,Independent Producer Operator,79978.0,Appalachia Northern,Armstrong,Dutch Run,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,361557.0,,2011
3608754,2.0,Independent Producer Operator,1339.0,Appalachia Northern,Armstrong,East Run Coal Co 2,Pennsylvania (Bituminous),Active,Surface,East Run Coal Co,"1425 Olson Rd, Marion Center, PA 15759",Mine only,81085.0,,2011
3608841,69.0,Independent Producer Operator,164741.0,Appalachia Northern,Armstrong,Logansport Mine,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,877585.0,,2011
3608862,40.0,Independent Producer Operator,107733.0,Appalachia Northern,Armstrong,Clementine Mine,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,277390.0,,2011
3608897,19.0,Independent Producer Operator,50216.0,Appalachia Northern,Armstrong,Mc Ville Prep Plant,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Preparation Plant,0.0,,2011
3609198,3.0,Independent Producer Operator,6840.0,Appalachia Northern,Armstrong,3166,Pennsylvania (Bituminous),Active,Surface,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",Mine only,33498.0,,2011
3609207,2.0,Independent Producer Operator,283.0,Appalachia Northern,Armstrong,Falls Creek Auger Crew - 1,Pennsylvania (Bituminous),Temporarily closed,Surface,Falls Creek Energy Co. Inc.,"568 Silvis Hollow Rd, Kittanning, PA 16201",Mine only,875.0,,2011
3609225,2.0,Independent Producer Operator,1558.0,Appalachia Northern,Armstrong,Falls Creek Auger Crew - 3,Pennsylvania (Bituminous),Temporarily closed,Surface,Falls Creek Energy C,"568 Silvis Hollow Rd, Kittanning, PA 16201",Mine only,6798.0,,2011
3609387,9.0,Independent Producer Operator,19395.0,Appalachia Northern,Armstrong,Logansport Preparation Plant,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Preparation Plant,0.0,,2011
3609464,43.0,Independent Producer Operator,100842.0,Appalachia Northern,Armstrong,T.J.S. No. 6 Mine,Pennsylvania (Bituminous),"Active, men working, not producing",Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,394728.0,,2011
3609468,12.0,Independent Producer Operator,23665.0,Appalachia Northern,Armstrong,Long Run,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,31842.0,,2011
3609840,5.0,Independent Producer Operator,13112.0,Appalachia Northern,Armstrong,Allegheny Strips,Pennsylvania (Bituminous),Active,Surface,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,27305.0,,2011
3609868,2.0,Independent Producer Operator,4736.0,Appalachia Northern,Armstrong,J & J Strips,Pennsylvania (Bituminous),Active,Surface,J & J Snyder Inc.,"361 Salem Road, Mayport, PA 16240",Mine only,11706.0,,2011
3608725,19.0,Independent Producer Operator,46900.0,Appalachia Northern,Beaver,Beaver Valley,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,188609.0,,2011
3609650,6.0,Independent Producer Operator,17153.0,Appalachia Northern,Bedford,Bedford County Strips,Pennsylvania (Bituminous),Active,Surface,Forcey Coal Inc.,"551 State St, Curwensville, PA 16833",Mine only,29327.0,,2011
3609923,15.0,Independent Producer Operator,16232.0,Appalachia Northern,Bedford,Tasara Strips,Pennsylvania (Bituminous),Active,Surface,"J & J Svonavec Excavating, Inc","618 Samuels Road, Somerset, PA 15501",Mine only,30539.0,,2011
3606678,12.0,Independent Producer Operator,30136.0,Appalachia Northern,Blair,Heritage #1,Pennsylvania (Bituminous),Active,Surface,Heritage Mining Company,"P.O. Box 126, Cresson, PA 16630",Mine only,29577.0,,2011
3601091,20.0,Independent Producer Operator,52176.0,Appalachia Northern,Butler,Marett Mine,Pennsylvania (Bituminous),Active,Surface,Quality Aggregates Inc,"4955 Steubenville Pike, Suite, Pittsburgh, PA 15205",Mine and Preparation Plant,154386.0,,2011
3606905,22.0,Independent Producer Operator,45123.0,Appalachia Northern,Butler,Armstrong Co Strips,Pennsylvania (Bituminous),Active,Surface,Amerikohl Mining Inc,"202 Sunset Drive, Butler, PA 16001",Mine only,174277.0,,2011
3609697,25.0,Independent Producer Operator,57118.0,Appalachia Northern,Butler,Uschak,Pennsylvania (Bituminous),Active,Surface,Grove City Materials,"3340 Us 422, New Castle, PA 16101",Mine only,24761.0,,2011
3608276,5.0,Independent Producer Operator,12993.0,Appalachia Northern,Cambria,Cambria Cogen Facility,Pennsylvania (Bituminous),Active,Surface,Cambria Cogen Company,"243 Rubisch Rd, Ebensburg, PA 15931",Preparation Plant,0.0,,2011
3608398,36.0,Independent Producer Operator,86121.0,Appalachia Northern,Cambria,Epb Strip,Pennsylvania (Bituminous),Active,Surface,E P Bender Coal Company,"P.O. Box 594, Carrolltown, PA 15722",Mine and Preparation Plant,246584.0,,2011
3608836,47.0,Independent Producer Operator,105099.0,Appalachia Northern,Cambria,Twin Rocks Mine,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Mine only,319737.0,,2011
3608848,22.0,Independent Producer Operator,54750.0,Appalachia Northern,Cambria,Cambria Pitt 001,Pennsylvania (Bituminous),Active,Surface,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",Mine only,189719.0,,2011
3609122,23.0,Independent Producer Operator,45353.0,Appalachia Northern,Cambria,Laurel Sand And Stone Inc,Pennsylvania (Bituminous),Active,Surface,Laurel Sand & Stone Incorporat,"210 E Main St, Ligonier, PA 15658",Mine only,29314.0,,2011
3609127,78.0,Independent Producer Operator,192630.0,Appalachia Northern,Cambria,Madison Mine,Pennsylvania (Bituminous),Active,Underground,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",Mine only,528833.0,,2011
3609196,3.0,Independent Producer Operator,1529.0,Appalachia Northern,Cambria,Auger #2,Pennsylvania (Bituminous),Active,Surface,Brocious Coal Augering Llc,"637 Pinevale Rd,pob 235, Marion Center, PA 15759",Mine only,7906.0,,2011
3609203,3.0,Independent Producer Operator,6840.0,Appalachia Northern,Cambria,3140,Pennsylvania (Bituminous),Active,Surface,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",Mine only,28495.0,,2011
3609206,3.0,Independent Producer Operator,240.0,Appalachia Northern,Cambria,Auger #3,Pennsylvania (Bituminous),Active,Surface,Brocious Coal Augering Llc,"637 Pinevale Road, Marion Center, PA 15759",Mine only,721.0,,2011
3609246,6.0,Contractor,13783.0,Appalachia Northern,Cambria,Portage Plant,Pennsylvania (Bituminous),Active,Surface,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",Preparation Plant,0.0,,2011
3609246,17.0,Contractor,41349.0,Appalachia Northern,Cambria,Portage Plant,Pennsylvania (Bituminous),Active,Underground,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",Preparation Plant,0.0,,2011
3609582,4.0,Independent Producer Operator,6422.0,Appalachia Northern,Cambria,Storm Gfcc,Pennsylvania (Bituminous),Active,Surface,K B Coal Inc,"158 Account Lane, Hastings, PA 16646",Mine only,3175.0,,2011
3609886,2.0,Independent Producer Operator,2120.0,Appalachia Northern,Cambria,Solomon Run  Mine,Pennsylvania (Bituminous),Active,Surface,Rjc Kohl Inc,"1927 Killen School Road, Nicktown, PA 15762",Mine only,10161.0,,2011
3609907,4.0,Independent Producer Operator,6192.0,Appalachia Northern,Cambria,East Run Coal Keilman,Pennsylvania (Bituminous),Active,Surface,East Run Coal Co.,"1425 Olson Road, Marion Center, PA 15759",Mine only,10834.0,,2011
3609201,3.0,Independent Producer Operator,5220.0,Appalachia Northern,Cameron,3130,Pennsylvania (Bituminous),Active,Surface,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",Mine only,26973.0,,2011
3609312,11.0,Independent Producer Operator,23627.0,Appalachia Northern,Cameron,Allegheny Strips,Pennsylvania (Bituminous),Active,Surface,Allegheny Enterprises Inc,"3885 Roller Coaster Road, Corsica, PA 15829",Mine only,43261.0,,2011
3608488,5.0,Independent Producer Operator,7792.0,Appalachia Northern,Carbon,Banks Bank,Pennsylvania (Anthracite),Active,Surface,Rossi Excavating Company,"Rr #1 Box 189e, Beaver Meadow, PA 18216",Preparation Plant,0.0,,2011
3609414,15.0,Independent Producer Operator,39227.0,Appalachia Northern,Centre,Centre County Strips,Pennsylvania (Bituminous),Active,Surface,Amfire Mining Company Llc,"One Energy Place, Latrobe, PA 15650",Mine only,101300.0,,2011
3605208,2.0,Independent Producer Operator,4680.0,Appalachia Northern,Clarion,Ancient Sun Strip Saylor-Mckin,Pennsylvania (Bituminous),Active,Surface,Ancient Sun Inc,"P.O. Box 129, Shippenville, PA 16254",Mine only,10544.0,,2011
3608539,3.0,Operating Subsidiary,4637.0,Appalachia Northern,Clarion,Piney Creek Project,Pennsylvania (Bituminous),Active,Surface,Piney Creek Limited Partnershi,"428 Power Lane, Clarion, PA 16214",Preparation Plant,0.0,,2011
3608539,3.0,Operating Subsidiary,4637.0,Appalachia Northern,Clarion,Piney Creek Project,Pennsylvania (Bituminous),Active,Underground,Piney Creek Limited Partnershi,"428 Power Lane, Clarion, PA 16214",Preparation Plant,0.0,,2011
3608763,50.0,Independent Producer Operator,116237.0,Appalachia Northern,Clarion,Rfi Strip & Tipple,Pennsylvania (Bituminous),Active,Surface,Rfi Energy Inc,"1513  Shannon Tipple Road, Sligo, PA 16255",Mine and Preparation Plant,172445.0,UNIT,2011
3609364,4.0,Independent Producer Operator,7432.0,Appalachia Northern,Clarion,Keck Strips,Pennsylvania (Bituminous),Active,Surface,Timothy A. Keck,"93 Carrier Street, Summerville, PA 15864",Mine only,19191.0,,2011
3600884,70.0,Independent Producer Operator,109876.0,Appalachia Northern,Clearfield,"River Hill Coal Co., Inc.",Pennsylvania (Bituminous),Active,Surface,River Hill Coal Company Inc,"P.O. Box 141, Kylertown, PA 16847",Mine only,217309.0,,2011
3601241,21.0,Independent Producer Operator,55910.0,Appalachia Northern,Clearfield,Rockton/Shaffer Mine,Pennsylvania (Bituminous),Active,Surface,Strishock Coal Company,"220 Hillcrest Drive, Dubois, PA 15801",Mine only,101147.0,,2011
3602725,33.0,Independent Producer Operator,73724.0,Appalachia Northern,Clearfield,Shane Mine,Pennsylvania (Bituminous),Active,Surface,Hepburnia Coal Company Inc,"P.O. Box I, 1127 Haytown Road, Grampian, PA 16838",Mine only,82331.0,,2011
3602733,2.0,Independent Producer Operator,3642.0,Appalachia Northern,Clearfield,Kasubick #4,Pennsylvania (Bituminous),Active,Surface,Kasubick Brothers Coal Co.,"501 David Street, Houtzdale, PA 16651",Mine only,7434.0,,2011
3605493,2.0,Independent Producer Operator,2517.0,Appalachia Northern,Clearfield,Reese No 1 & 2 Strip,Pennsylvania (Bituminous),Active,Surface,Philip Reese Coal Company Inc,"P.O. Box 14, Karthaus, PA 16845",Mine only,7418.0,,2011
3605513,7.0,Independent Producer Operator,16405.0,Appalachia Northern,Clearfield,Speedway No 1 Strip Mine,Pennsylvania (Bituminous),Active,Surface,Sky Haven Coal Inc,"5510 State Park Road, Penfield, PA 15849",Mine only,32326.0,,2011
3606432,5.0,Independent Producer Operator,12859.0,Appalachia Northern,Clearfield,Cunnard Tipple,Pennsylvania (Bituminous),Active,Surface,Jill Mining Company Inc,"P.O. Box 8, Wallaceton, PA 16876",Preparation Plant,0.0,,2011
3606586,44.0,Independent Producer Operator,86739.0,Appalachia Northern,Clearfield,Waroquier #1,Pennsylvania (Bituminous),Active,Surface,"Waroquier Coal, Inc.","P.O. Box 128, Clearfield, PA 16830",Mine only,189417.0,,2011
3607205,27.0,Independent Producer Operator,69067.0,Appalachia Northern,Clearfield,Bell #1,Pennsylvania (Bituminous),Active,Surface,Forcey Coal Inc,"P.O. Box 225, Madera, PA 16661",Mine only,98258.0,,2011
3607506,2.0,Independent Producer Operator,2560.0,Appalachia Northern,Clearfield,Round Knob,Pennsylvania (Bituminous),"Active, men working, not producing",Surface,Ferlitch Construction Inc,"117 Tree Lane, Duncansville, PA 16635",Mine only,2417.0,,2011
3607550,12.0,Independent Producer Operator,23704.0,Appalachia Northern,Clearfield,Swisher Contracting Inc.,Pennsylvania (Bituminous),Active,Surface,Swisher Contracting Inc,"P.O. Box 1223, Clearfield, PA 16830",Mine only,56092.0,,2011
3607561,7.0,Independent Producer Operator,16812.0,Appalachia Northern,Clearfield,Baumgardner Operation,Pennsylvania (Bituminous),Active,Surface,Larry D Baumgardner Coal Compa,"P.O. Box 186, Lanse, PA 16849",Mine only,41026.0,,2011
3607670,8.0,Independent Producer Operator,19606.0,Appalachia Northern,Clearfield,King #1,Pennsylvania (Bituminous),Active,Surface,King Coal Sales Inc,"P.O. Box 712, Philipsburg, PA 16866",Mine only,57227.0,,2011
3607746,16.0,Independent Producer Operator,43489.0,Appalachia Northern,Clearfield,Lady Jane Plant,Pennsylvania (Bituminous),Active,Underground,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",Preparation Plant,0.0,,2011
3608071,3.0,Independent Producer Operator,4519.0,Appalachia Northern,Clearfield,Enercorp Inc,Pennsylvania (Bituminous),Active,Surface,Enercorp Inc,"1310 Allport Cutoff, Morrisdale, PA 16858",Mine only,6921.0,,2011
3608080,1.0,Independent Producer Operator,544.0,Appalachia Northern,Clearfield,Johnson #1,Pennsylvania (Bituminous),Temporarily closed,Surface,R B Contracting,"160 R.  B. Contracting Lane, Curwensville, PA 16833",Mine only,4394.0,,2011
3608163,24.0,Independent Producer Operator,58468.0,Appalachia Northern,Clearfield,Hoover Job,Pennsylvania (Bituminous),Active,Surface,Junior Coal Contracting Inncor,"2330 Six Mile Road, Philipsburg, PA 16866",Mine only,171076.0,,2011
3608248,4.0,Independent Producer Operator,7208.0,Appalachia Northern,Clearfield,Shawver Operation,Pennsylvania (Bituminous),Active,Surface,Hilltop Coal Company,"12 Duchtown Rd, Houtzdale, PA 16651",Mine only,26353.0,,2011
